order_id,material_id,item_id,source,destination,available_time,deadline,danger_type,area,weight,order_size
ORD029593,PROD002,ITEM029593,Ahmedabad_DC,Bhopal_DC,2025-09-27 21:20:58,2025-09-29 01:20:58,Fragile,1.49,5.84,medium
ORD029594,PROD006,ITEM029594,Delhi_DC,Lucknow_Center,2025-11-03 21:20:58,2025-11-06 00:20:58,Perishable,0.21,0.5,large
ORD029595,PROD007,ITEM029595,Surat_Hub,Kolkata_Center,2025-11-07 21:20:58,2025-11-12 23:20:58,Normal,2.15,7.48,medium
ORD029596,PROD013,ITEM029596,Surat_Hub,Lucknow_Center,2025-09-26 21:20:58,2025-09-29 02:20:58,Fragile,1.73,6.86,small
ORD029597,PROD005,ITEM029597,Lucknow_Center,Amritsar_DC,2025-10-10 21:20:58,2025-10-12 21:20:58,Fragile,0.37,0.97,medium
ORD029598,PROD011,ITEM029598,Vadodara_Center,Indore_Facility,2025-09-21 21:20:58,2025-09-28 11:20:58,Normal,0.17,1.39,medium
ORD029599,PROD002,ITEM029599,Lucknow_Center,Bhopal_DC,2025-09-21 21:20:58,2025-09-26 09:20:58,Hazardous,2.11,6.95,large
ORD029600,PROD006,ITEM029600,Vadodara_Center,Chennai_Distribution,2025-10-27 21:20:58,2025-10-29 12:20:58,Fragile,0.39,1.12,medium
ORD029601,PROD002,ITEM029601,Chandigarh_Facility,Chennai_Distribution,2025-11-17 21:20:58,2025-11-18 21:20:58,Normal,1.39,3.94,medium
ORD029602,PROD009,ITEM029602,Mumbai_Warehouse,Hyderabad_WH,2025-10-14 21:20:58,2025-10-20 18:20:58,Perishable,10.78,32.42,large
ORD029603,PROD010,ITEM029603,Surat_Hub,Bangalore_Hub,2025-09-20 21:20:58,2025-09-27 11:20:58,Fragile,2.44,10.92,medium
ORD029604,PROD012,ITEM029604,Bhopal_DC,Bangalore_Hub,2025-10-10 21:20:58,2025-10-16 02:20:58,Fragile,0.77,2.17,large
ORD029605,PROD002,ITEM029605,Indore_Facility,Mumbai_Warehouse,2025-09-18 21:20:58,2025-09-24 15:20:58,Normal,1.98,6.81,small
ORD029606,PROD012,ITEM029606,Nagpur_Distribution,Bhopal_DC,2025-11-16 21:20:58,2025-11-18 00:20:58,Fragile,0.94,2.37,large
ORD029607,PROD003,ITEM029607,Ahmedabad_DC,Vadodara_Center,2025-09-23 21:20:58,2025-09-29 08:20:58,Normal,0.53,1.69,large
ORD029608,PROD006,ITEM029608,Delhi_DC,Pune_Facility,2025-09-23 21:20:58,2025-09-28 11:20:58,Hazardous,0.22,0.71,medium
ORD029609,PROD013,ITEM029609,Chandigarh_Facility,Hyderabad_WH,2025-10-24 21:20:58,2025-10-27 17:20:58,Perishable,3.77,7.96,large
ORD029610,PROD015,ITEM029610,Patna_WH,Amritsar_DC,2025-10-20 21:20:58,2025-10-24 12:20:58,Fragile,0.08,0.54,medium
ORD029611,PROD012,ITEM029611,Bangalore_Hub,Kolkata_Center,2025-09-21 21:20:58,2025-09-26 14:20:58,Perishable,0.58,1.66,medium
ORD029612,PROD007,ITEM029612,Bangalore_Hub,Kanpur_WH,2025-10-25 21:20:58,2025-10-29 10:20:58,Fragile,2.97,8.19,large
ORD029613,PROD004,ITEM029613,Bhopal_DC,Surat_Hub,2025-09-25 21:20:58,2025-10-01 03:20:58,Fragile,0.28,0.72,small
ORD029614,PROD001,ITEM029614,Bhopal_DC,Lucknow_Center,2025-10-04 21:20:58,2025-10-07 13:20:58,Fragile,0.31,0.83,medium
ORD029615,PROD004,ITEM029615,Pune_Facility,Bhopal_DC,2025-10-20 21:20:58,2025-10-24 23:20:58,Hazardous,0.13,0.31,medium
ORD029616,PROD013,ITEM029616,Bhopal_DC,Jaipur_Hub,2025-10-03 21:20:58,2025-10-08 17:20:58,Fragile,1.72,5.23,small
ORD029617,PROD002,ITEM029617,Chennai_Distribution,Kolkata_Center,2025-09-22 21:20:58,2025-09-28 04:20:58,Hazardous,0.29,1.4,large
ORD029618,PROD006,ITEM029618,Kanpur_WH,Kolkata_Center,2025-10-24 21:20:58,2025-10-28 12:20:58,Fragile,0.31,0.67,large
ORD029619,PROD004,ITEM029619,Ranchi_Distribution,Surat_Hub,2025-11-10 21:20:58,2025-11-16 23:20:58,Perishable,0.12,0.28,small
ORD029620,PROD013,ITEM029620,Delhi_DC,Surat_Hub,2025-11-05 21:20:58,2025-11-11 10:20:58,Fragile,0.57,3.23,small
ORD029621,PROD004,ITEM029621,Bhopal_DC,Hyderabad_WH,2025-11-09 21:20:58,2025-11-13 20:20:58,Fragile,0.15,0.42,small
ORD029622,PROD003,ITEM029622,Indore_Facility,Jaipur_Hub,2025-10-27 21:20:58,2025-11-01 23:20:58,Hazardous,0.68,2.14,large
ORD029623,PROD014,ITEM029623,Ahmedabad_DC,Amritsar_DC,2025-10-25 21:20:58,2025-10-27 14:20:58,Perishable,0.39,1.1,small
ORD029624,PROD004,ITEM029624,Indore_Facility,Chennai_Distribution,2025-11-16 21:20:58,2025-11-20 16:20:58,Hazardous,0.27,0.84,medium
ORD029625,PROD011,ITEM029625,Bhopal_DC,Nagpur_Distribution,2025-11-17 21:20:58,2025-11-19 08:20:58,Normal,0.42,0.86,medium
ORD029626,PROD001,ITEM029626,Nagpur_Distribution,Bhopal_DC,2025-09-26 21:20:58,2025-10-02 05:20:58,Normal,0.51,1.04,small
ORD029627,PROD006,ITEM029627,Hyderabad_WH,Kolkata_Center,2025-10-18 21:20:58,2025-10-24 09:20:58,Fragile,0.5,1.67,medium
ORD029628,PROD003,ITEM029628,Ranchi_Distribution,Patna_WH,2025-11-11 21:20:58,2025-11-17 05:20:58,Normal,0.11,1.09,medium
ORD029629,PROD010,ITEM029629,Chennai_Distribution,Patna_WH,2025-11-03 21:20:58,2025-11-10 21:20:58,Normal,4.44,11.82,large
ORD029630,PROD014,ITEM029630,Lucknow_Center,Indore_Facility,2025-09-23 21:20:58,2025-09-28 19:20:58,Normal,0.97,2.54,small
ORD029631,PROD010,ITEM029631,Hyderabad_WH,Amritsar_DC,2025-09-19 21:20:58,2025-09-23 10:20:58,Perishable,2.04,14.21,small
ORD029632,PROD003,ITEM029632,Patna_WH,Ranchi_Distribution,2025-09-29 21:20:58,2025-10-06 18:20:58,Fragile,0.43,2.27,large
ORD029633,PROD007,ITEM029633,Nagpur_Distribution,Pune_Facility,2025-10-14 21:20:58,2025-10-16 20:20:58,Hazardous,0.83,5.62,large
ORD029634,PROD008,ITEM029634,Vadodara_Center,Pune_Facility,2025-10-11 21:20:58,2025-10-18 04:20:58,Fragile,0.49,1.82,large
ORD029635,PROD008,ITEM029635,Indore_Facility,Surat_Hub,2025-09-28 21:20:58,2025-10-04 02:20:58,Fragile,0.35,2.35,small
ORD029636,PROD013,ITEM029636,Mumbai_Warehouse,Ranchi_Distribution,2025-10-31 21:20:58,2025-11-04 03:20:58,Perishable,0.51,2.49,medium
ORD029637,PROD011,ITEM029637,Vadodara_Center,Kanpur_WH,2025-10-08 21:20:58,2025-10-12 07:20:58,Hazardous,0.34,1.43,medium
ORD029638,PROD002,ITEM029638,Patna_WH,Bangalore_Hub,2025-10-23 21:20:58,2025-10-27 17:20:58,Normal,0.81,6.41,large
ORD029639,PROD001,ITEM029639,Surat_Hub,Chandigarh_Facility,2025-11-07 21:20:58,2025-11-14 03:20:58,Fragile,0.41,1.32,small
ORD029640,PROD013,ITEM029640,Kanpur_WH,Kolkata_Center,2025-11-06 21:20:58,2025-11-13 02:20:58,Perishable,1.19,2.51,medium
ORD029641,PROD010,ITEM029641,Chennai_Distribution,Kolkata_Center,2025-10-26 21:20:58,2025-10-28 09:20:58,Hazardous,5.79,14.79,large
ORD029642,PROD012,ITEM029642,Lucknow_Center,Kanpur_WH,2025-11-10 21:20:58,2025-11-13 00:20:58,Hazardous,0.41,1.46,medium
ORD029643,PROD010,ITEM029643,Kolkata_Center,Hyderabad_WH,2025-11-13 21:20:58,2025-11-15 13:20:58,Fragile,2.86,6.86,small
ORD029644,PROD005,ITEM029644,Nagpur_Distribution,Pune_Facility,2025-10-06 21:20:58,2025-10-13 02:20:58,Hazardous,0.42,0.87,small
ORD029645,PROD005,ITEM029645,Bhopal_DC,Lucknow_Center,2025-11-01 21:20:58,2025-11-04 16:20:58,Normal,0.34,0.7,small
ORD029646,PROD010,ITEM029646,Surat_Hub,Pune_Facility,2025-09-28 21:20:58,2025-10-01 02:20:58,Fragile,2.02,6.82,medium
ORD029647,PROD002,ITEM029647,Bhopal_DC,Pune_Facility,2025-11-17 21:20:58,2025-11-20 06:20:58,Perishable,1.84,5.1,small
ORD029648,PROD015,ITEM029648,Hyderabad_WH,Amritsar_DC,2025-09-25 21:20:58,2025-09-28 23:20:58,Normal,0.13,0.32,small
ORD029649,PROD010,ITEM029649,Mumbai_Warehouse,Bangalore_Hub,2025-10-28 21:20:58,2025-11-03 21:20:58,Perishable,1.42,9.92,small
ORD029650,PROD014,ITEM029650,Kanpur_WH,Vadodara_Center,2025-11-02 21:20:58,2025-11-09 17:20:58,Perishable,1.0,2.83,small
ORD029651,PROD015,ITEM029651,Kanpur_WH,Bangalore_Hub,2025-10-14 21:20:58,2025-10-20 14:20:58,Fragile,0.05,0.31,large
ORD029652,PROD012,ITEM029652,Lucknow_Center,Amritsar_DC,2025-09-23 21:20:58,2025-09-29 09:20:58,Hazardous,0.93,2.61,small
ORD029653,PROD012,ITEM029653,Lucknow_Center,Kanpur_WH,2025-10-26 21:20:58,2025-10-31 07:20:58,Perishable,0.39,1.08,large
ORD029654,PROD007,ITEM029654,Bhopal_DC,Nagpur_Distribution,2025-11-12 21:20:58,2025-11-16 23:20:58,Perishable,0.92,7.38,large
ORD029655,PROD009,ITEM029655,Indore_Facility,Delhi_DC,2025-09-27 21:20:58,2025-10-04 10:20:58,Perishable,9.78,43.52,medium
ORD029656,PROD002,ITEM029656,Chandigarh_Facility,Hyderabad_WH,2025-09-19 21:20:58,2025-09-25 04:20:58,Hazardous,2.07,6.59,medium
ORD029657,PROD013,ITEM029657,Mumbai_Warehouse,Nagpur_Distribution,2025-11-12 21:20:58,2025-11-15 15:20:58,Normal,1.26,4.85,medium
ORD029658,PROD013,ITEM029658,Amritsar_DC,Bhopal_DC,2025-10-31 21:20:58,2025-11-04 14:20:58,Fragile,2.87,8.32,small
ORD029659,PROD013,ITEM029659,Surat_Hub,Ranchi_Distribution,2025-11-03 21:20:58,2025-11-09 02:20:58,Hazardous,0.98,7.36,large
ORD029660,PROD005,ITEM029660,Patna_WH,Mumbai_Warehouse,2025-11-07 21:20:58,2025-11-14 15:20:58,Hazardous,0.21,0.66,small
ORD029661,PROD012,ITEM029661,Bangalore_Hub,Kanpur_WH,2025-09-28 21:20:58,2025-10-05 07:20:58,Normal,0.47,0.97,small
ORD029662,PROD007,ITEM029662,Jaipur_Hub,Ahmedabad_DC,2025-10-22 21:20:58,2025-10-28 06:20:58,Normal,4.66,13.46,large
ORD029663,PROD013,ITEM029663,Vadodara_Center,Delhi_DC,2025-09-25 21:20:58,2025-09-29 22:20:58,Normal,0.49,2.03,medium
ORD029664,PROD015,ITEM029664,Chennai_Distribution,Delhi_DC,2025-10-04 21:20:58,2025-10-11 06:20:58,Perishable,0.14,0.46,medium
ORD029665,PROD007,ITEM029665,Bangalore_Hub,Lucknow_Center,2025-11-12 21:20:58,2025-11-19 12:20:58,Perishable,4.17,13.31,large
ORD029666,PROD007,ITEM029666,Jaipur_Hub,Nagpur_Distribution,2025-09-29 21:20:58,2025-10-03 21:20:58,Normal,2.17,4.8,small
ORD029667,PROD015,ITEM029667,Vadodara_Center,Surat_Hub,2025-10-11 21:20:58,2025-10-18 03:20:58,Hazardous,0.15,0.33,small
ORD029668,PROD015,ITEM029668,Jaipur_Hub,Kanpur_WH,2025-09-28 21:20:58,2025-10-01 06:20:58,Perishable,0.13,0.26,large
ORD029669,PROD014,ITEM029669,Bangalore_Hub,Mumbai_Warehouse,2025-10-14 21:20:58,2025-10-18 06:20:58,Hazardous,0.21,0.89,large
ORD029670,PROD001,ITEM029670,Lucknow_Center,Ahmedabad_DC,2025-10-11 21:20:58,2025-10-16 18:20:58,Normal,0.1,0.67,large
ORD029671,PROD008,ITEM029671,Nagpur_Distribution,Indore_Facility,2025-11-08 21:20:58,2025-11-15 20:20:58,Hazardous,0.62,4.35,small
ORD029672,PROD001,ITEM029672,Hyderabad_WH,Bangalore_Hub,2025-11-14 21:20:58,2025-11-21 04:20:58,Normal,0.06,0.3,small
ORD029673,PROD015,ITEM029673,Vadodara_Center,Jaipur_Hub,2025-11-16 21:20:58,2025-11-18 20:20:58,Fragile,0.1,0.29,medium
ORD029674,PROD012,ITEM029674,Ahmedabad_DC,Jaipur_Hub,2025-11-05 21:20:58,2025-11-07 05:20:58,Perishable,0.24,2.05,medium
ORD029675,PROD010,ITEM029675,Kanpur_WH,Ranchi_Distribution,2025-10-27 21:20:58,2025-10-29 12:20:58,Perishable,0.68,5.51,large
ORD029676,PROD012,ITEM029676,Bhopal_DC,Ahmedabad_DC,2025-11-05 21:20:58,2025-11-08 00:20:58,Fragile,1.12,2.72,small
ORD029677,PROD014,ITEM029677,Delhi_DC,Pune_Facility,2025-10-31 21:20:58,2025-11-04 17:20:58,Hazardous,0.71,2.32,large
ORD029678,PROD007,ITEM029678,Bangalore_Hub,Amritsar_DC,2025-11-15 21:20:58,2025-11-20 06:20:58,Perishable,1.75,11.75,small
ORD029679,PROD001,ITEM029679,Kolkata_Center,Surat_Hub,2025-10-30 21:20:58,2025-11-03 04:20:58,Normal,0.21,0.89,medium
ORD029680,PROD006,ITEM029680,Ranchi_Distribution,Delhi_DC,2025-09-29 21:20:58,2025-10-05 04:20:58,Hazardous,0.78,1.62,large
ORD029681,PROD010,ITEM029681,Bangalore_Hub,Kanpur_WH,2025-09-27 21:20:58,2025-09-30 11:20:58,Normal,1.64,9.5,small
ORD029682,PROD015,ITEM029682,Hyderabad_WH,Lucknow_Center,2025-09-30 21:20:58,2025-10-05 15:20:58,Normal,0.36,0.79,large
ORD029683,PROD015,ITEM029683,Kolkata_Center,Hyderabad_WH,2025-10-22 21:20:58,2025-10-25 07:20:58,Fragile,0.16,0.54,medium
ORD029684,PROD003,ITEM029684,Ranchi_Distribution,Jaipur_Hub,2025-10-16 21:20:58,2025-10-18 13:20:58,Fragile,0.38,1.33,large
ORD029685,PROD010,ITEM029685,Nagpur_Distribution,Ahmedabad_DC,2025-09-23 21:20:58,2025-09-26 14:20:58,Fragile,3.26,21.05,small
ORD029686,PROD003,ITEM029686,Chennai_Distribution,Jaipur_Hub,2025-11-09 21:20:58,2025-11-16 07:20:58,Hazardous,0.34,1.19,large
ORD029687,PROD004,ITEM029687,Mumbai_Warehouse,Chandigarh_Facility,2025-10-30 21:20:58,2025-11-01 13:20:58,Fragile,0.2,0.87,small
ORD029688,PROD015,ITEM029688,Patna_WH,Delhi_DC,2025-09-24 21:20:58,2025-09-26 06:20:58,Normal,0.21,0.59,large
ORD029689,PROD007,ITEM029689,Vadodara_Center,Lucknow_Center,2025-10-19 21:20:58,2025-10-25 05:20:58,Hazardous,0.76,5.71,medium
ORD029690,PROD014,ITEM029690,Mumbai_Warehouse,Vadodara_Center,2025-10-17 21:20:58,2025-10-22 13:20:58,Normal,0.3,0.88,large
ORD029691,PROD008,ITEM029691,Chennai_Distribution,Indore_Facility,2025-11-05 21:20:58,2025-11-10 05:20:58,Perishable,1.09,4.98,large
ORD029692,PROD001,ITEM029692,Kolkata_Center,Mumbai_Warehouse,2025-10-22 21:20:58,2025-10-24 20:20:58,Perishable,0.44,0.97,medium
ORD029693,PROD001,ITEM029693,Nagpur_Distribution,Amritsar_DC,2025-10-25 21:20:58,2025-11-01 05:20:58,Hazardous,0.18,1.36,medium
ORD029694,PROD001,ITEM029694,Kolkata_Center,Nagpur_Distribution,2025-10-27 21:20:58,2025-11-03 03:20:58,Fragile,0.07,0.31,small
ORD029695,PROD005,ITEM029695,Nagpur_Distribution,Patna_WH,2025-09-23 21:20:58,2025-09-26 14:20:58,Hazardous,0.14,0.3,large
ORD029696,PROD015,ITEM029696,Jaipur_Hub,Nagpur_Distribution,2025-10-20 21:20:58,2025-10-23 16:20:58,Fragile,0.03,0.2,medium
ORD029697,PROD005,ITEM029697,Mumbai_Warehouse,Nagpur_Distribution,2025-11-14 21:20:58,2025-11-17 10:20:58,Normal,0.39,0.89,small
ORD029698,PROD007,ITEM029698,Delhi_DC,Vadodara_Center,2025-11-09 21:20:58,2025-11-12 07:20:58,Normal,3.35,8.3,medium
ORD029699,PROD011,ITEM029699,Chennai_Distribution,Pune_Facility,2025-10-12 21:20:58,2025-10-19 12:20:58,Fragile,0.18,1.2,small
ORD029700,PROD014,ITEM029700,Kolkata_Center,Surat_Hub,2025-09-20 21:20:58,2025-09-24 13:20:58,Fragile,1.06,2.34,medium
ORD029701,PROD005,ITEM029701,Lucknow_Center,Nagpur_Distribution,2025-11-01 21:20:58,2025-11-05 09:20:58,Hazardous,0.08,0.45,large
ORD029702,PROD003,ITEM029702,Nagpur_Distribution,Ahmedabad_DC,2025-11-04 21:20:58,2025-11-08 09:20:58,Perishable,0.54,2.31,large
ORD029703,PROD010,ITEM029703,Amritsar_DC,Vadodara_Center,2025-09-21 21:20:58,2025-09-24 05:20:58,Fragile,2.12,8.02,small
ORD029704,PROD012,ITEM029704,Jaipur_Hub,Amritsar_DC,2025-10-13 21:20:58,2025-10-16 02:20:58,Perishable,1.66,3.35,medium
ORD029705,PROD002,ITEM029705,Ahmedabad_DC,Pune_Facility,2025-11-07 21:20:58,2025-11-11 21:20:58,Normal,1.24,3.98,small
ORD029706,PROD011,ITEM029706,Indore_Facility,Bangalore_Hub,2025-09-26 21:20:58,2025-10-01 23:20:58,Hazardous,0.09,0.3,medium
ORD029707,PROD006,ITEM029707,Bangalore_Hub,Chandigarh_Facility,2025-10-11 21:20:58,2025-10-14 19:20:58,Fragile,0.43,1.04,small
ORD029708,PROD004,ITEM029708,Patna_WH,Lucknow_Center,2025-10-05 21:20:58,2025-10-12 21:20:58,Perishable,0.2,0.41,small
ORD029709,PROD001,ITEM029709,Bangalore_Hub,Kolkata_Center,2025-11-12 21:20:58,2025-11-18 14:20:58,Fragile,0.35,0.84,medium
ORD029710,PROD006,ITEM029710,Indore_Facility,Chandigarh_Facility,2025-10-22 21:20:58,2025-10-26 03:20:58,Fragile,0.68,1.6,large
ORD029711,PROD011,ITEM029711,Ahmedabad_DC,Patna_WH,2025-10-13 21:20:58,2025-10-15 22:20:58,Hazardous,0.1,0.29,large
ORD029712,PROD001,ITEM029712,Mumbai_Warehouse,Pune_Facility,2025-09-20 21:20:58,2025-09-24 23:20:58,Hazardous,0.07,0.42,medium
ORD029713,PROD009,ITEM029713,Patna_WH,Mumbai_Warehouse,2025-10-24 21:20:58,2025-10-29 22:20:58,Normal,3.86,31.66,small
ORD029714,PROD007,ITEM029714,Amritsar_DC,Kolkata_Center,2025-10-15 21:20:58,2025-10-22 20:20:58,Normal,5.7,14.85,medium
ORD029715,PROD004,ITEM029715,Ahmedabad_DC,Amritsar_DC,2025-11-08 21:20:58,2025-11-13 01:20:58,Perishable,0.1,0.46,large
ORD029716,PROD009,ITEM029716,Pune_Facility,Ahmedabad_DC,2025-10-03 21:20:58,2025-10-05 04:20:58,Perishable,6.06,13.0,medium
ORD029717,PROD005,ITEM029717,Ahmedabad_DC,Surat_Hub,2025-10-30 21:20:58,2025-11-03 19:20:58,Perishable,0.21,0.65,medium
ORD029718,PROD001,ITEM029718,Chennai_Distribution,Pune_Facility,2025-11-05 21:20:58,2025-11-10 22:20:58,Fragile,0.31,1.35,medium
ORD029719,PROD008,ITEM029719,Ranchi_Distribution,Nagpur_Distribution,2025-09-28 21:20:58,2025-10-03 00:20:58,Hazardous,0.4,2.3,large
ORD029720,PROD008,ITEM029720,Delhi_DC,Ahmedabad_DC,2025-10-13 21:20:58,2025-10-16 01:20:58,Perishable,1.47,3.67,small
ORD029721,PROD003,ITEM029721,Ahmedabad_DC,Chennai_Distribution,2025-09-24 21:20:58,2025-09-26 17:20:58,Perishable,0.33,0.91,small
ORD029722,PROD011,ITEM029722,Nagpur_Distribution,Jaipur_Hub,2025-11-02 21:20:58,2025-11-05 08:20:58,Fragile,0.18,1.04,large
ORD029723,PROD011,ITEM029723,Surat_Hub,Kanpur_WH,2025-09-23 21:20:58,2025-09-28 19:20:58,Hazardous,0.2,1.0,medium
ORD029724,PROD010,ITEM029724,Mumbai_Warehouse,Chandigarh_Facility,2025-10-04 21:20:58,2025-10-07 20:20:58,Fragile,3.03,12.3,medium
ORD029725,PROD011,ITEM029725,Kolkata_Center,Pune_Facility,2025-11-05 21:20:58,2025-11-10 20:20:58,Hazardous,0.14,0.37,small
ORD029726,PROD009,ITEM029726,Chennai_Distribution,Bhopal_DC,2025-10-30 21:20:58,2025-11-05 17:20:58,Perishable,6.99,24.66,medium
ORD029727,PROD012,ITEM029727,Mumbai_Warehouse,Chennai_Distribution,2025-11-14 21:20:58,2025-11-20 06:20:58,Normal,0.47,1.98,medium
ORD029728,PROD014,ITEM029728,Bhopal_DC,Lucknow_Center,2025-11-09 21:20:58,2025-11-16 05:20:58,Normal,0.07,0.68,small
ORD029729,PROD015,ITEM029729,Pune_Facility,Nagpur_Distribution,2025-10-16 21:20:58,2025-10-22 15:20:58,Fragile,0.07,0.4,large
ORD029730,PROD013,ITEM029730,Ahmedabad_DC,Hyderabad_WH,2025-10-09 21:20:58,2025-10-15 06:20:58,Normal,2.28,5.65,small
ORD029731,PROD009,ITEM029731,Jaipur_Hub,Kanpur_WH,2025-11-10 21:20:58,2025-11-17 14:20:58,Fragile,6.02,26.08,large
ORD029732,PROD008,ITEM029732,Kolkata_Center,Surat_Hub,2025-09-22 21:20:58,2025-09-29 13:20:58,Perishable,0.72,2.32,small
ORD029733,PROD006,ITEM029733,Surat_Hub,Bangalore_Hub,2025-10-25 21:20:58,2025-10-30 10:20:58,Normal,0.25,0.53,large
ORD029734,PROD002,ITEM029734,Surat_Hub,Chennai_Distribution,2025-11-05 21:20:58,2025-11-12 06:20:58,Hazardous,3.32,6.7,small
ORD029735,PROD007,ITEM029735,Ranchi_Distribution,Mumbai_Warehouse,2025-10-18 21:20:58,2025-10-24 04:20:58,Fragile,1.17,6.89,medium
ORD029736,PROD011,ITEM029736,Lucknow_Center,Ahmedabad_DC,2025-11-07 21:20:58,2025-11-09 04:20:58,Fragile,0.62,1.46,small
ORD029737,PROD012,ITEM029737,Delhi_DC,Pune_Facility,2025-10-13 21:20:58,2025-10-20 02:20:58,Hazardous,0.61,2.25,large
ORD029738,PROD011,ITEM029738,Chennai_Distribution,Kanpur_WH,2025-10-28 21:20:58,2025-11-04 06:20:58,Fragile,0.14,0.32,medium
ORD029739,PROD008,ITEM029739,Bangalore_Hub,Ahmedabad_DC,2025-10-02 21:20:58,2025-10-06 04:20:58,Perishable,2.01,4.8,large
ORD029740,PROD013,ITEM029740,Delhi_DC,Nagpur_Distribution,2025-10-03 21:20:58,2025-10-08 10:20:58,Normal,0.94,8.8,large
ORD029741,PROD001,ITEM029741,Surat_Hub,Patna_WH,2025-11-15 21:20:58,2025-11-17 18:20:58,Perishable,0.19,1.41,large
ORD029742,PROD010,ITEM029742,Jaipur_Hub,Indore_Facility,2025-09-21 21:20:58,2025-09-25 20:20:58,Normal,6.44,16.07,large
ORD029743,PROD010,ITEM029743,Chandigarh_Facility,Ranchi_Distribution,2025-11-13 21:20:58,2025-11-17 00:20:58,Fragile,2.86,6.45,medium
ORD029744,PROD010,ITEM029744,Kanpur_WH,Amritsar_DC,2025-09-26 21:20:58,2025-09-29 09:20:58,Fragile,7.18,14.46,small
ORD029745,PROD002,ITEM029745,Vadodara_Center,Jaipur_Hub,2025-10-16 21:20:58,2025-10-19 09:20:58,Fragile,0.88,2.99,small
ORD029746,PROD015,ITEM029746,Bhopal_DC,Patna_WH,2025-09-18 21:20:58,2025-09-22 04:20:58,Fragile,0.05,0.35,large
ORD029747,PROD001,ITEM029747,Patna_WH,Bangalore_Hub,2025-11-06 21:20:58,2025-11-13 03:20:58,Fragile,0.23,0.74,medium
ORD029748,PROD001,ITEM029748,Hyderabad_WH,Kanpur_WH,2025-11-05 21:20:58,2025-11-10 21:20:58,Normal,0.07,0.59,small
ORD029749,PROD015,ITEM029749,Ranchi_Distribution,Chandigarh_Facility,2025-09-18 21:20:58,2025-09-24 08:20:58,Fragile,0.26,0.61,small
ORD029750,PROD006,ITEM029750,Ahmedabad_DC,Hyderabad_WH,2025-10-03 21:20:58,2025-10-10 08:20:58,Perishable,0.05,0.39,large
ORD029751,PROD015,ITEM029751,Surat_Hub,Patna_WH,2025-10-10 21:20:58,2025-10-12 01:20:58,Perishable,0.12,0.33,small
ORD029752,PROD001,ITEM029752,Patna_WH,Ahmedabad_DC,2025-09-19 21:20:58,2025-09-22 22:20:58,Fragile,0.27,1.03,medium
ORD029753,PROD002,ITEM029753,Chennai_Distribution,Mumbai_Warehouse,2025-10-19 21:20:58,2025-10-20 23:20:58,Hazardous,1.22,7.21,medium
ORD029754,PROD011,ITEM029754,Ranchi_Distribution,Ahmedabad_DC,2025-11-09 21:20:58,2025-11-16 05:20:58,Normal,0.47,0.95,large
ORD029755,PROD002,ITEM029755,Lucknow_Center,Patna_WH,2025-10-19 21:20:58,2025-10-22 08:20:58,Hazardous,2.43,5.21,large
ORD029756,PROD007,ITEM029756,Bhopal_DC,Chennai_Distribution,2025-09-18 21:20:58,2025-09-24 21:20:58,Perishable,4.56,10.66,large
ORD029757,PROD014,ITEM029757,Ahmedabad_DC,Ranchi_Distribution,2025-11-09 21:20:58,2025-11-15 00:20:58,Hazardous,0.43,1.53,medium
ORD029758,PROD006,ITEM029758,Vadodara_Center,Chandigarh_Facility,2025-09-21 21:20:58,2025-09-28 20:20:58,Normal,0.24,0.64,small
ORD029759,PROD007,ITEM029759,Kolkata_Center,Kanpur_WH,2025-11-13 21:20:58,2025-11-15 13:20:58,Perishable,4.13,9.17,small
ORD029760,PROD014,ITEM029760,Indore_Facility,Chandigarh_Facility,2025-10-26 21:20:58,2025-10-27 21:20:58,Normal,0.29,0.64,medium
ORD029761,PROD009,ITEM029761,Amritsar_DC,Kolkata_Center,2025-10-19 21:20:58,2025-10-24 00:20:58,Normal,7.5,33.29,medium
ORD029762,PROD015,ITEM029762,Amritsar_DC,Delhi_DC,2025-10-30 21:20:58,2025-11-06 04:20:58,Perishable,0.38,0.89,medium
ORD029763,PROD005,ITEM029763,Bangalore_Hub,Amritsar_DC,2025-10-10 21:20:58,2025-10-12 04:20:58,Hazardous,0.21,0.79,large
ORD029764,PROD012,ITEM029764,Indore_Facility,Chandigarh_Facility,2025-10-24 21:20:58,2025-10-28 05:20:58,Perishable,0.38,2.8,small
ORD029765,PROD012,ITEM029765,Ranchi_Distribution,Indore_Facility,2025-10-20 21:20:58,2025-10-26 21:20:58,Hazardous,0.21,0.6,large
ORD029766,PROD006,ITEM029766,Lucknow_Center,Hyderabad_WH,2025-09-28 21:20:58,2025-09-30 06:20:58,Normal,0.1,0.36,large
ORD029767,PROD003,ITEM029767,Nagpur_Distribution,Bhopal_DC,2025-09-26 21:20:58,2025-09-29 11:20:58,Fragile,0.37,0.83,medium
ORD029768,PROD010,ITEM029768,Bangalore_Hub,Patna_WH,2025-09-25 21:20:58,2025-10-01 07:20:58,Perishable,1.01,4.72,medium
ORD029769,PROD014,ITEM029769,Surat_Hub,Bhopal_DC,2025-11-07 21:20:58,2025-11-10 01:20:58,Normal,0.46,0.96,small
ORD029770,PROD013,ITEM029770,Ranchi_Distribution,Ahmedabad_DC,2025-11-12 21:20:58,2025-11-19 20:20:58,Normal,3.82,8.1,small
